163			04			1280			0001				0000				0000				
163			04			1280			0002				0000				0000				
164			02			707c			0001				0000				0000				
165			04			1280			0001				0000				0000				
165			04			1280			0002				0000				0000				
166			02			707c			0001				0000				0000				
167			04			1280			0001				0000				0000				
167			04			1280			0002				0000				0000				
168			02			707c			0001				0000				0000				
169			04			1280			0001				0000				0000				
169			04			1280			0002				0000				0000				
181			04			1280			0001				0000				0000				
181			04			1280			0002				0000				0000				
182			02			707c			0001				0000				0000				
183			04			1280			0001				0000				0000				
183			04			1280			0002				0000				0000				
184			02			707c			0001				0000				0000				
185			04			1280			0001				0000				0000				
185			04			1280			0002				0000				0000				
186			02			707c			0001				0000				0000				
187			04			1280			0001				0000				0000				
187			04			1280			0002				0000				0000				
188			02			707c			0001				0000				0000				
189			04			1280			0001				0000				0000				
189			04			1280			0002				0000				0000				
201			04			1280			0001				0000				0000				
201			04			1280			0002				0000				0000				
202			02			707c			0001				0000				0000				
203			04			1280			0001				0000				0000				
203			04			1280			0002				0000				0000				
204			02			707c			0001				0000				0000				
205			04			1280			0001				0000				0000				
205			04			1280			0002				0000				0000				
206			02			707c			0001				0000				0000				
207			04			1280			0001				0000				0000				
207			04			1280			0002				0000				0000				
208			02			707c			0001				0000				0000				
209			04			1280			0001				0000				0000				
209			04			1280			0002				0000				0000				
221			04			1280			0001				0000				0000				
221			04			1280			0002				0000				0000				
222			02			707c			0001				0000				0000				
223			04			1280			0001				0000				0000				
223			04			1280			0002				0000				0000				
224			02			707c			0001				0000				0000				
225			04			1280			0001				0000				0000				
225			04			1280			0002				0000				0000				
226			02			707c			0001				0000				0000				
227			04			1280			0001				0000				0000				
227			04			1280			0002				0000				0000				
228			02			707c			0001				0000				0000				
229			04			1280			0001				0000				0000				
229			04			1280			0002				0000				0000				
241			04			1280			0001				0000				0000				
241			04			1280			0002				0000				0000				
242			02			707c			0001				0000				0000				
243			04			1280			0001				0000				0000				
243			04			1280			0002				0000				0000				
244			02			707c			0001				0000				0000				
245			04			1280			0001				0000				0000				
245			04			1280			0002				0000				0000				
246			02			707c			0001				0000				0000				
247			04			1280			0001				0000				0000				
247			04			1280			0002				0000				0000				
248			02			707c			0001				0000				0000				
249			04			1280			0001				0000				0000				
249			04			1280			0002				0000				0000				
261			04			1280			0001				0000				0000				
261			04			1280			0002				0000				0000				
262			02			707c			0001				0000				0000				
263			04			1280			0001				0000				0000				
263			04			1280			0002				0000				0000				
264			02			707c			0001				0000				0000				
265			04			1280			0001				0000				0000				
265			04			1280			0002				0000				0000				
266			02			707c			0001				0000				0000				
267			04			1280			0001				0000				0000				
267			04			1280			0002				0000				0000				
268			02			707c			0001				0000				0000				
269			04			1280			0001				0000				0000				
269			04			1280			0002				0000				0000				
281			04			1280			0001				0000				0000				
281			04			1280			0002				0000				0000				
282			02			707c			0001				0000				0000				
283			04			1280			0001				0000				0000				
283			04			1280			0002				0000				0000				
284			02			707c			0001				0000				0000				
285			04			1280			0001				0000				0000				
285			04			1280			0002				0000				0000				
286			02			707c			0001				0000				0000				
287			04			1280			0001				0000				0000				
287			04			1280			0002				0000				0000				
288			02			707c			0001				0000				0000				
289			04			1280			0001				0000				0000				
289			04			1280			0002				0000				0000				
301			04			1280			0001				0000				0000				
301			04			1280			0002				0000				0000				
302			02			707c			0001				0000				0000				
303			04			1280			0001				0000				0000				
303			04			1280			0002				0000				0000				
304			02			707c			0001				0000				0000				
305			04			1280			0001				0000				0000				
305			04			1280			0002				0000				0000				
306			02			707c			0001				0000				0000				
307			04			1280			0001				0000				0000				
307			04			1280			0002				0000				0000				
308			02			707c			0001				0000				0000				
309			04			1280			0001				0000				0000				
309			04			1280			0002				0000				0000				
321			04			1280			0001				0000				0000				
321			04			1280			0002				0000				0000				
322			02			707c			0001				0000				0000				
323			04			1280			0001				0000				0000				
323			04			1280			0002				0000				0000				
324			02			707c			0001				0000				0000				
325			04			1280			0001				0000				0000				
325			04			1280			0002				0000				0000				
326			02			707c			0001				0000				0000				
327			04			1280			0001				0000				0000				
327			04			1280			0002				0000				0000				
328			02			707c			0001				0000				0000				
329			04			1280			0001				0000				0000				
329			04			1280			0002				0000				0000				
341			04			1280			0001				0000				0000				
341			04			1280			0002				0000				0000				
342			02			707c			0001				0000				0000				
343			04			1280			0001				0000				0000				
343			04			1280			0002				0000				0000				
344			02			707c			0001				0000				0000				
345			04			1280			0001				0000				0000				
345			04			1280			0002				0000				0000				
346			02			707c			0001				0000				0000				
347			04			1280			0001				0000				0000				
347			04			1280			0002				0000				0000				
348			02			707c			0001				0000				0000				
349			04			1280			0001				0000				0000				
349			04			1280			0002				0000				0000				
361			04			1280			0001				0000				0000				
361			04			1280			0002				0000				0000				
362			02			707c			0001				0000				0000				
363			04			1280			0001				0000				0000				
363			04			1280			0002				0000				0000				
364			02			707c			0001				0000				0000				
365			04			1280			0001				0000				0000				
365			04			1280			0002				0000				0000				
366			02			707c			0001				0000				0000				
367			04			1280			0001				0000				0000				
367			04			1280			0002				0000				0000				
368			02			707c			0001				0000				0000				
369			04			1280			0001				0000				0000				
369			04			1280			0002				0000				0000				
381			04			1280			0001				0000				0000				
381			04			1280			0002				0000				0000				
382			02			707c			0001				0000				0000				
383			04			1280			0001				0000				0000				
383			04			1280			0002				0000				0000				
384			02			707c			0001				0000				0000				
385			04			1280			0001				0000				0000				
385			04			1280			0002				0000				0000				
386			02			707c			0001				0000				0000				
387			04			1280			0001				0000				0000				
387			04			1280			0002				0000				0000				
388			02			707c			0001				0000				0000				
389			04			1280			0001				0000				0000				
389			04			1280			0002				0000				0000				
401			04			1280			0001				0000				0000				
401			04			1280			0002				0000				0000				
402			02			707c			0001				0000				0000				
403			04			1280			0001				0000				0000				
403			04			1280			0002				0000				0000				
404			02			707c			0001				0000				0000				
405			04			1280			0001				0000				0000				
405			04			1280			0002				0000				0000				
406			02			707c			0001				0000				0000				
407			04			1280			0001				0000				0000				
407			04			1280			0002				0000				0000				
408			02			707c			0001				0000				0000				
409			04			1280			0001				0000				0000				
409			04			1280			0002				0000				0000				
421			04			1280			0001				0000				0000				
421			04			1280			0002				0000				0000				
422			02			707c			0001				0000				0000				
423			04			1280			0001				0000				0000				
423			04			1280			0002				0000				0000				
424			02			707c			0001				0000				0000				
425			04			1280			0001				0000				0000				
425			04			1280			0002				0000				0000				
426			02			707c			0001				0000				0000				
427			04			1280			0001				0000				0000				
427			04			1280			0002				0000				0000				
428			02			707c			0001				0000				0000				
429			04			1280			0001				0000				0000				
429			04			1280			0002				0000				0000				
441			04			1280			0001				0000				0000				
441			04			1280			0002				0000				0000				
442			02			707c			0001				0000				0000				
443			04			1280			0001				0000				0000				
443			04			1280			0002				0000				0000				
444			02			707c			0001				0000				0000				
445			04			1280			0001				0000				0000				
445			04			1280			0002				0000				0000				
446			02			707c			0001				0000				0000				
447			04			1280			0001				0000				0000				
447			04			1280			0002				0000				0000				
448			02			707c			0001				0000				0000				
449			04			1280			0001				0000				0000				
449			04			1280			0002				0000				0000				
461			04			1280			0001				0000				0000				
461			04			1280			0002				0000				0000				
462			02			707c			0001				0000				0000				
463			04			1280			0001				0000				0000				
463			04			1280			0002				0000				0000				
464			02			707c			0001				0000				0000				
465			04			1280			0001				0000				0000				
465			04			1280			0002				0000				0000				
466			02			707c			0001				0000				0000				
467			04			1280			0001				0000				0000				
467			04			1280			0002				0000				0000				
468			02			707c			0001				0000				0000				
469			04			1280			0001				0000				0000				
469			04			1280			0002				0000				0000				
481			04			1280			0001				0000				0000				
481			04			1280			0002				0000				0000				
482			02			707c			0001				0000				0000				
483			04			1280			0001				0000				0000				
483			04			1280			0002				0000				0000				
484			02			707c			0001				0000				0000				
485			04			1280			0001				0000				0000				
485			04			1280			0002				0000				0000				
486			02			707c			0001				0000				0000				
487			04			1280			0001				0000				0000				
487			04			1280			0002				0000				0000				
488			02			707c			0001				0000				0000				
489			04			1280			0001				0000				0000				
489			04			1280			0002				0000				0000				
501			04			1280			0001				0000				0000				
501			04			1280			0002				0000				0000				
502			02			707c			0001				0000				0000				
503			04			1280			0001				0000				0000				
503			04			1280			0002				0000				0000				
504			02			707c			0001				0000				0000				
505			04			1280			0001				0000				0000				
505			04			1280			0002				0000				0000				
506			02			707c			0001				0000				0000				
507			04			1280			0001				0000				0000				
507			04			1280			0002				0000				0000				
508			02			707c			0001				0000				0000				
509			04			1280			0001				0000				0000				
509			04			1280			0002				0000				0000				
521			04			1280			0001				0000				0000				
521			04			1280			0002				0000				0000				
522			02			707c			0001				0000				0000				
523			04			1280			0001				0000				0000				
523			04			1280			0002				0000				0000				
524			02			707c			0001				0000				0000				
525			04			1280			0001				0000				0000				
525			04			1280			0002				0000				0000				
526			02			707c			0001				0000				0000				
527			04			1280			0001				0000				0000				
527			04			1280			0002				0000				0000				
528			02			707c			0001				0000				0000				
529			04			1280			0001				0000				0000				
529			04			1280			0002				0000				0000				
541			04			1280			0001				0000				0000				
541			04			1280			0002				0000				0000				
542			02			707c			0001				0000				0000				
543			04			1280			0001				0000				0000				
543			04			1280			0002				0000				0000				
544			02			707c			0001				0000				0000				
545			04			1280			0001				0000				0000				
545			04			1280			0002				0000				0000				
546			02			707c			0001				0000				0000				
547			04			1280			0001				0000				0000				
547			04			1280			0002				0000				0000				
548			02			707c			0001				0000				0000				
549			04			1280			0001				0000				0000				
549			04			1280			0002				0000				0000				
561			04			1280			0001				0000				0000				
561			04			1280			0002				0000				0000				
562			02			707c			0001				0000				0000				
563			04			1280			0001				0000				0000				
563			04			1280			0002				0000				0000				
564			02			707c			0001				0000				0000				
565			04			1280			0001				0000				0000				
565			04			1280			0002				0000				0000				
566			02			707c			0001				0000				0000				
567			04			1280			0001				0000				0000				
567			04			1280			0002				0000				0000				
568			02			707c			0001				0000				0000				
569			04			1280			0001				0000				0000				
569			04			1280			0002				0000				0000				
581			04			1280			0001				0000				0000				
581			04			1280			0002				0000				0000				
582			02			707c			0001				0000				0000				
583			04			1280			0001				0000				0000				
583			04			1280			0002				0000				0000				
584			02			707c			0001				0000				0000				
585			04			1280			0001				0000				0000				
585			04			1280			0002				0000				0000				
586			02			707c			0001				0000				0000				
587			04			1280			0001				0000				0000				
587			04			1280			0002				0000				0000				
588			02			707c			0001				0000				0000				
589			04			1280			0001				0000				0000				
589			04			1280			0002				0000				0000				
601			04			1280			0001				0000				0000				
601			04			1280			0002				0000				0000				
602			02			707c			0001				0000				0000				
603			04			1280			0001				0000				0000				
603			04			1280			0002				0000				0000				
604			02			707c			0001				0000				0000				
605			04			1280			0001				0000				0000				
605			04			1280			0002				0000				0000				
606			02			707c			0001				0000				0000				
607			04			1280			0001				0000				0000				
607			04			1280			0002				0000				0000				
608			02			707c			0001				0000				0000				
609			04			1280			0001				0000				0000				
609			04			1280			0002				0000				0000				
621			04			1280			0001				0000				0000				
621			04			1280			0002				0000				0000				
622			02			707c			0001				0000				0000				
623			04			1280			0001				0000				0000				
623			04			1280			0002				0000				0000				
624			02			707c			0001				0000				0000				
625			04			1280			0001				0000				0000				
625			04			1280			0002				0000				0000				
626			02			707c			0001				0000				0000				
627			04			1280			0001				0000				0000				
627			04			1280			0002				0000				0000				
628			02			707c			0001				0000				0000				
629			04			1280			0001				0000				0000				
629			04			1280			0002				0000				0000				
641			04			1280			0001				0000				0000				
641			04			1280			0002				0000				0000				
642			02			707c			0001				0000				0000				
643			04			1280			0001				0000				0000				
643			04			1280			0002				0000				0000				
644			02			707c			0001				0000				0000				
645			04			1280			0001				0000				0000				
645			04			1280			0002				0000				0000				
646			02			707c			0001				0000				0000				
647			04			1280			0001				0000				0000				
647			04			1280			0002				0000				0000				
648			02			707c			0001				0000				0000				
649			04			1280			0001				0000				0000				
649			04			1280			0002				0000				0000				
661			04			1280			0001				0000				0000				
661			04			1280			0002				0000				0000				
662			02			707c			0001				0000				0000				
663			04			1280			0001				0000				0000				
663			04			1280			0002				0000				0000				
664			02			707c			0001				0000				0000				
665			04			1280			0001				0000				0000				
665			04			1280			0002				0000				0000				
666			02			707c			0001				0000				0000				
667			04			1280			0001				0000				0000				
667			04			1280			0002				0000				0000				
668			02			707c			0001				0000				0000				
669			04			1280			0001				0000				0000				
669			04			1280			0002				0000				0000				
681			04			1280			0001				0000				0000				
681			04			1280			0002				0000				0000				
682			02			707c			0001				0000				0000				
683			04			1280			0001				0000				0000				
683			04			1280			0002				0000				0000				
684			02			707c			0001				0000				0000				
685			04			1280			0001				0000				0000				
685			04			1280			0002				0000				0000				
686			02			707c			0001				0000				0000				
687			04			1280			0001				0000				0000				
687			04			1280			0002				0000				0000				
688			02			707c			0001				0000				0000				
689			04			1280			0001				0000				0000				
689			04			1280			0002				0000				0000				
701			04			1280			0001				0000				0000				
701			04			1280			0002				0000				0000				
702			02			707c			0001				0000				0000				
703			04			1280			0001				0000				0000				
703			04			1280			0002				0000				0000				
704			02			707c			0001				0000				0000				
705			04			1280			0001				0000				0000				
705			04			1280			0002				0000				0000				
706			02			707c			0001				0000				0000				
707			04			1280			0001				0000				0000				
707			04			1280			0002				0000				0000				
708			02			707c			0001				0000				0000				
709			04			1280			0001				0000				0000				
709			04			1280			0002				0000				0000				
721			04			1280			0001				0000				0000				
721			04			1280			0002				0000				0000				
722			02			707c			0001				0000				0000				
723			04			1280			0001				0000				0000				
723			04			1280			0002				0000				0000				
724			02			707c			0001				0000				0000				
725			04			1280			0001				0000				0000				
725			04			1280			0002				0000				0000				
726			02			707c			0001				0000				0000				
727			04			1280			0001				0000				0000				
727			04			1280			0002				0000				0000				
728			02			707c			0001				0000				0000				
729			04			1280			0001				0000				0000				
729			04			1280			0002				0000				0000				
741			04			1280			0001				0000				0000				
741			04			1280			0002				0000				0000				
742			02			707c			0001				0000				0000				
743			04			1280			0001				0000				0000				
743			04			1280			0002				0000				0000				
744			02			707c			0001				0000				0000				
745			04			1280			0001				0000				0000				
745			04			1280			0002				0000				0000				
746			02			707c			0001				0000				0000				
747			04			1280			0001				0000				0000				
747			04			1280			0002				0000				0000				
748			02			707c			0001				0000				0000				
749			04			1280			0001				0000				0000				
749			04			1280			0002				0000				0000				
761			04			1280			0001				0000				0000				
761			04			1280			0002				0000				0000				
762			02			707c			0001				0000				0000				
763			04			1280			0001				0000				0000				
763			04			1280			0002				0000				0000				
764			02			707c			0001				0000				0000				
765			04			1280			0001				0000				0000				
765			04			1280			0002				0000				0000				
766			02			707c			0001				0000				0000				
767			04			1280			0001				0000				0000				
767			04			1280			0002				0000				0000				
768			02			707c			0001				0000				0000				
769			04			1280			0001				0000				0000				
769			04			1280			0002				0000				0000				
781			04			1280			0001				0000				0000				
781			04			1280			0002				0000				0000				
782			02			707c			0001				0000				0000				
783			04			1280			0001				0000				0000				
783			04			1280			0002				0000				0000				
784			02			707c			0001				0000				0000				
785			04			1280			0001				0000				0000				
785			04			1280			0002				0000				0000				
786			02			707c			0001				0000				0000				
787			04			1280			0001				0000				0000				
787			04			1280			0002				0000				0000				
788			02			707c			0001				0000				0000				
789			04			1280			0001				0000				0000				
789			04			1280			0002				0000				0000				
801			04			1280			0001				0000				0000				
801			04			1280			0002				0000				0000				
802			02			707c			0001				0000				0000				
803			04			1280			0001				0000				0000				
803			04			1280			0002				0000				0000				
804			02			707c			0001				0000				0000				
805			04			1280			0001				0000				0000				
805			04			1280			0002				0000				0000				
806			02			707c			0001				0000				0000				
807			04			1280			0001				0000				0000				
807			04			1280			0002				0000				0000				
808			02			707c			0001				0000				0000				
809			04			1280			0001				0000				0000				
809			04			1280			0002				0000				0000				
821			04			1280			0001				0000				0000				
821			04			1280			0002				0000				0000				
822			02			707c			0001				0000				0000				
823			04			1280			0001				0000				0000				
823			04			1280			0002				0000				0000				
824			02			707c			0001				0000				0000				
825			04			1280			0001				0000				0000				
825			04			1280			0002				0000				0000				
826			02			707c			0001				0000				0000				
827			04			1280			0001				0000				0000				
827			04			1280			0002				0000				0000				
828			02			707c			0001				0000				0000				
829			04			1280			0001				0000				0000				
829			04			1280			0002				0000				0000				
841			04			1280			0001				0000				0000				
841			04			1280			0002				0000				0000				
842			02			707c			0001				0000				0000				
843			04			1280			0001				0000				0000				
843			04			1280			0002				0000				0000				
844			02			707c			0001				0000				0000				
845			04			1280			0001				0000				0000				
845			04			1280			0002				0000				0000				
846			02			707c			0001				0000				0000				
847			04			1280			0001				0000				0000				
847			04			1280			0002				0000				0000				
848			02			707c			0001				0000				0000				
849			04			1280			0001				0000				0000				
849			04			1280			0002				0000				0000				
861			04			1280			0001				0000				0000				
861			04			1280			0002				0000				0000				
862			02			707c			0001				0000				0000				
863			04			1280			0001				0000				0000				
863			04			1280			0002				0000				0000				
864			02			707c			0001				0000				0000				
865			04			1280			0001				0000				0000				
865			04			1280			0002				0000				0000				
866			02			707c			0001				0000				0000				
867			04			1280			0001				0000				0000				
867			04			1280			0002				0000				0000				
868			02			707c			0001				0000				0000				
869			04			1280			0001				0000				0000				
869			04			1280			0002				0000				0000				
881			04			1280			0001				0000				0000				
881			04			1280			0002				0000				0000				
882			02			707c			0001				0000				0000				
883			04			1280			0001				0000				0000				
883			04			1280			0002				0000				0000				
884			02			707c			0001				0000				0000				
885			04			1280			0001				0000				0000				
885			04			1280			0002				0000				0000				
886			02			707c			0001				0000				0000				
887			04			1280			0001				0000				0000				
887			04			1280			0002				0000				0000				
888			02			707c			0001				0000				0000				
889			04			1280			0001				0000				0000				
889			04			1280			0002				0000				0000				
901			04			1280			0001				0000				0000				
901			04			1280			0002				0000				0000				
902			02			707c			0001				0000				0000				
903			04			1280			0001				0000				0000				
903			04			1280			0002				0000				0000				
904			02			707c			0001				0000				0000				
905			04			1280			0001				0000				0000				
905			04			1280			0002				0000				0000				
906			02			707c			0001				0000				0000				
907			04			1280			0001				0000				0000				
907			04			1280			0002				0000				0000				
908			02			707c			0001				0000				0000				
909			04			1280			0001				0000				0000				
909			04			1280			0002				0000				0000				
921			04			1280			0001				0000				0000				
921			04			1280			0002				0000				0000				
922			02			707c			0001				0000				0000				
923			04			1280			0001				0000				0000				
923			04			1280			0002				0000				0000				
924			02			707c			0001				0000				0000				
925			04			1280			0001				0000				0000				
925			04			1280			0002				0000				0000				
926			02			707c			0001				0000				0000				
927			04			1280			0001				0000				0000				
927			04			1280			0002				0000				0000				
928			02			707c			0001				0000				0000				
929			04			1280			0001				0000				0000				
929			04			1280			0002				0000				0000				
941			04			1280			0001				0000				0000				
941			04			1280			0002				0000				0000				
942			02			707c			0001				0000				0000				
943			04			1280			0001				0000				0000				
943			04			1280			0002				0000				0000				
944			02			707c			0001				0000				0000				
945			04			1280			0001				0000				0000				
945			04			1280			0002				0000				0000				
946			02			707c			0001				0000				0000				
947			04			1280			0001				0000				0000				
947			04			1280			0002				0000				0000				
948			02			707c			0001				0000				0000				
949			04			1280			0001				0000				0000				
949			04			1280			0002				0000				0000				
961			04			1280			0001				0000				0000				
961			04			1280			0002				0000				0000				
962			02			707c			0001				0000				0000				
963			04			1280			0001				0000				0000				
963			04			1280			0002				0000				0000				
964			02			707c			0001				0000				0000				
965			04			1280			0001				0000				0000				
965			04			1280			0002				0000				0000				
966			02			707c			0001				0000				0000				
967			04			1280			0001				0000				0000				
967			04			1280			0002				0000				0000				
968			02			707c			0001				0000				0000				
969			04			1280			0001				0000				0000				
969			04			1280			0002				0000				0000				
981			04			1280			0001				0000				0000				
981			04			1280			0002				0000				0000				
982			02			707c			0001				0000				0000				
983			04			1280			0001				0000				0000				
983			04			1280			0002				0000				0000				
984			02			707c			0001				0000				0000				
985			04			1280			0001				0000				0000				
985			04			1280			0002				0000				0000				
986			02			707c			0001				0000				0000				
987			04			1280			0001				0000				0000				
987			04			1280			0002				0000				0000				
988			02			707c			0001				0000				0000				
989			04			1280			0001				0000				0000				
989			04			1280			0002				0000				0000				
1001			04			1280			0001				0000				0000				
1001			04			1280			0002				0000				0000				
1002			02			707c			0001				0000				0000				
1003			04			1280			0001				0000				0000				
1003			04			1280			0002				0000				0000				
1004			02			707c			0001				0000				0000				
1005			04			1280			0001				0000				0000				
1005			04			1280			0002				0000				0000				
1006			02			707c			0001				0000				0000				
1007			04			1280			0001				0000				0000				
1007			04			1280			0002				0000				0000				
1008			02			707c			0001				0000				0000				
1009			04			1280			0001				0000				0000				
1009			04			1280			0002				0000				0000				
1021			04			1280			0001				0000				0000				
1021			04			1280			0002				0000				0000				
1022			02			707c			0001				0000				0000				
1023			04			1280			0001				0000				0000				
1023			04			1280			0002				0000				0000				
1024			02			707c			0001				0000				0000				
1025			04			1280			0001				0000				0000				
1025			04			1280			0002				0000				0000				
1026			02			707c			0001				0000				0000				
1027			04			1280			0001				0000				0000				
1027			04			1280			0002				0000				0000				
1028			02			707c			0001				0000				0000				
1029			04			1280			0001				0000				0000				
1029			04			1280			0002				0000				0000				
1041			04			1280			0001				0000				0000				
1041			04			1280			0002				0000				0000				
1042			02			707c			0001				0000				0000				
1043			04			1280			0001				0000				0000				
1043			04			1280			0002				0000				0000				
1044			02			707c			0001				0000				0000				
1045			04			1280			0001				0000				0000				
1045			04			1280			0002				0000				0000				
1046			02			707c			0001				0000				0000				
1047			04			1280			0001				0000				0000				
1047			04			1280			0002				0000				0000				
1048			02			707c			0001				0000				0000				
1049			04			1280			0001				0000				0000				
1049			04			1280			0002				0000				0000				
1061			04			1280			0001				0000				0000				
1061			04			1280			0002				0000				0000				
1062			02			707c			0001				0000				0000				
1063			04			1280			0001				0000				0000				
1063			04			1280			0002				0000				0000				
1064			02			707c			0001				0000				0000				
1065			04			1280			0001				0000				0000				
1065			04			1280			0002				0000				0000				
1066			02			707c			0001				0000				0000				
1067			04			1280			0001				0000				0000				
1067			04			1280			0002				0000				0000				
1068			02			707c			0001				0000				0000				
1069			04			1280			0001				0000				0000				
1069			04			1280			0002				0000				0000				
1081			04			1280			0001				0000				0000				
1081			04			1280			0002				0000				0000				
1082			02			707c			0001				0000				0000				
1083			04			1280			0001				0000				0000				
1083			04			1280			0002				0000				0000				
1084			02			707c			0001				0000				0000				
1085			04			1280			0001				0000				0000				
1085			04			1280			0002				0000				0000				
1086			02			707c			0001				0000				0000				
1087			04			1280			0001				0000				0000				
1087			04			1280			0002				0000				0000				
1088			02			707c			0001				0000				0000				
1089			04			1280			0001				0000				0000				
1089			04			1280			0002				0000				0000				
1101			04			1280			0001				0000				0000				
1101			04			1280			0002				0000				0000				
1102			02			707c			0001				0000				0000				
1103			04			1280			0001				0000				0000				
1103			04			1280			0002				0000				0000				
1104			02			707c			0001				0000				0000				
1105			04			1280			0001				0000				0000				
1105			04			1280			0002				0000				0000				
1106			02			707c			0001				0000				0000				
1107			04			1280			0001				0000				0000				
1107			04			1280			0002				0000				0000				
1108			02			707c			0001				0000				0000				
1109			04			1280			0001				0000				0000				
1109			04			1280			0002				0000				0000				
1121			04			1280			0001				0000				0000				
1121			04			1280			0002				0000				0000				
1122			02			707c			0001				0000				0000				
1123			04			1280			0001				0000				0000				
1123			04			1280			0002				0000				0000				
1124			02			707c			0001				0000				0000				
1125			04			1280			0001				0000				0000				
1125			04			1280			0002				0000				0000				
1126			02			707c			0001				0000				0000				
1127			04			1280			0001				0000				0000				
1127			04			1280			0002				0000				0000				
1128			02			707c			0001				0000				0000				
1129			04			1280			0001				0000				0000				
1129			04			1280			0002				0000				0000				
1141			04			1280			0001				0000				0000				
1141			04			1280			0002				0000				0000				
1142			02			707c			0001				0000				0000				
1143			04			1280			0001				0000				0000				
1143			04			1280			0002				0000				0000				
1144			02			707c			0001				0000				0000				
1145			04			1280			0001				0000				0000				
1145			04			1280			0002				0000				0000				
1146			02			707c			0001				0000				0000				
1147			04			1280			0001				0000				0000				
1147			04			1280			0002				0000				0000				
1148			02			707c			0001				0000				0000				
1149			04			1280			0001				0000				0000				
1149			04			1280			0002				0000				0000				
